UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Peter Livingstone,@fw_livingstone,2020-04-21T19:09:02.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
baselineprotocol,@baselineproto,2020-04-21T16:13:12.000Z,"If you aren't watching the 
@EY_US
 Global Blockchain Summit -- featuring a lot about #baselineprotocol -- you are missing #informationtechnology history. 
@pbrody
 is hands-down one of the best speakers/thinkers in the business.EY Global Blockchain Summit: Day 1 - Blockchain Business Applications
youtube.com",,38,98
James Spavin,@FWJamesSpavin,2020-04-21T16:09:02.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
Peter Bailey,@FWPeterBailey,2020-04-21T15:09:02.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
Peter Bailey,@FWPeterBailey,2020-04-16T15:09:02.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
Financier Worldwide,@FWWMagazine,2020-04-16T13:09:01.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
Rishikumar Vundi,@vrishi2011,2020-04-16T05:51:54.000Z,"#COVID-19 #pandemic leaves the private healthcare sector in financial distress: 
@FICCI
-
@EY
 
It has resulted in 70–80% drop in footfall, test volumes, 50-70% drop in revenue in last ten days of March; expected to sustain in April with continued lock down
@businessline",,,1
Peter Livingstone,@fw_livingstone,2020-04-14T19:09:01.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
James Spavin,@FWJamesSpavin,2020-04-14T16:09:02.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
James Spavin,@FWJamesSpavin,2020-04-09T16:09:02.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
Peter Bailey,@FWPeterBailey,2020-04-09T15:09:03.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
Financier Worldwide,@FWWMagazine,2020-04-09T13:09:02.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
Peter Livingstone,@fw_livingstone,2020-04-07T19:09:02.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
James Spavin,@FWJamesSpavin,2020-04-07T16:09:02.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
Peter Bailey,@FWPeterBailey,2020-04-04T15:09:01.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
Financier Worldwide,@FWWMagazine,2020-04-04T13:09:01.000Z,"Once a niche concept, captive #insurance is an increasingly popular form of #risk mitigation. However, it's not without challenges. We sit down with Jenny Coletta 
@EYnews
 to explore the growing appetite for captive insurance, its benefits & much more: https://bit.ly/2wmKf0c",,,
alec,@miIosdad,2020-04-03T21:59:32.000Z,"what the hell is wrong w all my followers 
the dumbest of the dumb <3
@EYnews
 my friend is unhappy at work . FIX IT  or u will have blood on your hands 
</3",,,
audi+++,@audittt2020,2020-04-03T13:52:18.000Z,". .

Not the car, sorry 
@Audi
 fans

No, as in * audit * in the #21stcentury and how #bigfour are dying. As in, the Big Four audit firms : 
@Deloitte
 
@EYnews
@KPMG
 
@PwC
And, soon, how they *could* help prepare humanity for the rest of the #3rdmillennium

#ethics 
#mtc 

. . .Ethical Audit and 9 others",,,
James Spavin,@FWJamesSpavin,2020-04-03T06:21:02.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
Peter Livingstone,@fw_livingstone,2020-03-31T10:17:01.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
Financier Worldwide,@FWWMagazine,2020-03-30T16:07:02.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
Financier Worldwide,@FWWMagazine,2020-03-29T16:08:02.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,1
"Adarsh Saxena,CA #FundManager #RiskManager",@TruthYOuRstRuLy,2020-03-29T14:01:03.000Z,"#LOCKDOWN #SocialDistancing #PreventiveHygiene R D ONLY MEDICINES AVAILABLE to keep #ChineseVirus #Corona locked Down in #China. Lets do it. The WORLD needs it. 
@Nike
 @realDonaldTrump
 @EmmanuelMacron
 @UNESCO
 @colhunnybakshi
 @priyankac19
 @BW
 @KPMG
 @PwC
 @CNBC
 @EYnews
 @UshaNirmalaRatan N. Tata and 9 others",1,1,1
James Spavin,@FWJamesSpavin,2020-03-27T07:21:01.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
EY Tax,@EY_Tax,2020-03-19T17:55:39.000Z,"How can women succeed in the workplace? 
@KateBartonEY
, our Global Vice Chair – Tax, sat down with our 
@EY_India
 team to discuss the importance of mentorship, sponsorship and support. #SheBelongs #WomensHistoryMonth #WomenFastForward0:17
242 views",,2,5
Peter Bailey,@FWPeterBailey,2020-03-19T17:17:02.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
Patrick Sweeney - Fear Guru,@PJSweeney,2020-03-19T15:40:40.000Z,"I'm on a call with 
@EYnews
   Chinese logistics expert 
@GlennSteinberg
 who says most of China is back to work but ports in other geos are congested, although savvy companies are ""doubling down"" to take advantage of chaotic market. #Opportunity",,1,2
Peter Livingstone,@fw_livingstone,2020-03-19T11:17:01.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
Harry Gaskell,@HarryGaskell1,2020-03-18T15:07:56.000Z,"All down to the work of 
@carolineartis
 and the fantastic team who worked with her 
@EY_UKIQuote Tweet
HR magazine
@hrmagazine
 · Mar 18
.@HarryGaskell1 says EY has removed 7 and a half million bits of plastic over the past 12 months in order to become more sustainable #HRlunchtimedebate",,1,4
MM.,@dSarcasticMouth,2020-03-12T04:28:04.000Z,"While offices across country are cancelling meetings and government clamping down on travel, what does 
@EY_India
 do? Invite hundreds of ppl (incl a few sick ones) for a ""training"" at 
@HolidayInnMum
. This is how you care for employees 
@EY_India
?",,,
James Spavin,@FWJamesSpavin,2020-03-11T07:21:01.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
EY Singapore,@EY_Singapore,2020-03-11T00:44:01.000Z,"As jurisdictions continue to assess taxation of digital services and various 
@OECD
 initiatives, learn more about how companies can navigate 2020 by listening to our 
@EY_Tax
 leaders discuss our global Tax Policy & Controversy Outlook, here: http://spr.ly/60111quD1",,,
Peter Bailey,@FWPeterBailey,2020-03-10T17:17:02.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
Peter Livingstone,@fw_livingstone,2020-03-10T11:17:01.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
Peter Bailey,@FWPeterBailey,2020-03-03T17:17:02.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
Peter Livingstone,@fw_livingstone,2020-03-03T11:17:01.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,
Slipcase,@slipcasecom,2020-03-03T09:08:46.000Z,"Today's newsletter: http://slipcase.com/recommended-articles-email/view… market plunge drags down P&C stocks, easing Gulf tensions reveal complex marine war #insurance picture, PG&E could face $2.14bn fine over wildfires and more. 
@MS_Amlin
 @EY_Insurance
 @TMKiln
 @SPGMI_Insurance
 @CarrierMgmt
 @InsidePC1",,1,
Financier Worldwide,@FWWMagazine,2020-03-02T17:07:05.000Z,"The #construction sector has performed well when it comes to #risk. However, new #challenges & #technologies are changing the paradigm for many firms. 
@FWWMagazine
 sits down with Erin Patrick Roberts at 
@EY_US
 to explore the way forward for the industry. http://bit.ly/2vddYZb",,,1
Dan Marsden,@majorcowpie,2020-02-27T18:14:00.000Z,"Sad to see these industry giants (and now others) choosing not to attend #mipim... Perhaps this might have been a more practical, alternative solution..? 

#coronavirus #Mipim #Mipim2020 
@Savills
 @GrosvenorGRP
 @CushWakeUK
 @landg_uk
 @knightfrank
 @EYnews
 @LandsecGroup",3,1,7
Oxford Foundry,@oxfoundry,2020-02-07T18:54:14.000Z,"Oceans are one of the worst affected environments from global warming. How can we slow down and stop ocean acidification and create healthier oceans? #AIImpactWeekend 
 @EYnews",,1,2
The Times Of India,@timesofindia,2020-02-01T11:03:11.000Z,"#Budget2020: How much does it affect your pocket? 

Join TOI's Nalin Mehta and 
@EY_India
's Preeti Sharma as they break down the details for you.

Live 
https://facebook.com/TimesofIndia/videos/119996039346110/…

#BudgetWithTimes",,6,24
The OU in Northern Ireland,@OUBelfast,2020-01-29T18:10:42.000Z,"And we’re off. 

The pizza has gone down a treat and we’re excited to learn more about 
@EY_UKI
 and how our students can benefit from their graduate and work schemes. 

Your career is in safe hands with the OU. 

#OUCareerConfident",,3,5
NonChaye,@NonChaye,2020-01-21T15:51:44.000Z,"Request you reconsider -  
@pwc
 @EYnews
, supporting the #fascist govt of #India under #Modi  #rss in extending its brutal occupation of #JammuAndKashmir  Close to a down #UNSC resolutions are awaiting implementation 
@Carmine_DiSibio
 @Bob_Moritz
 @ft
 @wsj
 @business
 @CNNBusinessQuote Tweet
StandWithKashmir
@standwkashmir
 · Jan 21
Why is @PwC and @EYnews helping the #Indian government organize an “investors summit” in #Kashmir? @Carmine_DiSibio and @Bob_Moritz you do know your companies are involved in an internationally disputed territory that #India has no right to exploit for economic gain?",,2,4
MOBI,@dltMOBI,2020-01-20T23:36:39.000Z,"Ernst & Young doubles down on its bet with Ethereum! Excited to hear that EY believes in public blockchain networks as much as we do. 
@EYnewsErnst & Young Doubles Down On Its Bet With Ethereum
Ernst & Young’s advocacy of public blockchain network infrastructure, as opposed to permissioned and private networks (referred to as private networks going forward, for brevity), is notable given...
forbes.com",,2,10
ROI-NJ,@ROINJNews,2019-12-18T21:30:00.000Z,"As the year is coming to a close, #IPO activity in the U.S. fell in Q4 due to a high impact of #geopolitical and #trade uncertainty, pushing overall activity down in terms of deals and proceeds, according to the Global IPO Trends: Q4 2019 report by 
@EYnewsIPO activity in the U.S. fell in Q4 from geopolitical, trade uncertainty; 2020 set to rebound |...
As the year is coming to a close, IPO activity in the U.S. fell in the fourth quarter due to a high impact of geopolitical and trade uncertainty, pushing overall activity down in terms of deals and...
roi-nj.com",,,
Sugan D Palanee,@SuganPalanee,2019-12-12T16:03:24.000Z,"The challenge for any leadership team staring down the cyber threat is clear. While companies must be on their guard 24 hours a day, 365 days a year, an attacker only needs to be lucky one time. http://spr.ly/60171pLZF #cybersecurity 
@EY_IndiaHow embracing cybersecurity can help your company’s growth strategy
A robust cybersecurity strategy is no longer a cost of doing business. It’s a determining factor of whether a company will stay in business.
ey.com",,,
TopRank Marketing B2B,@toprank,2019-12-12T14:29:54.000Z,"How does #CorporateCulture improve the #B2B #CustomerExperience? 
@MalihaQ
 of 
@EYnews
 sat down with 
@NiteWrites
 & shares how a company’s culture & values drive employee & customer satisfaction, in a new #BreakFreeB2B interview. 
@CaitlinMBurgess
 has details: http://bit.ly/2LNdEFg",,2,4
Samuel Hughes,@SamHughes_EY,2019-12-11T15:47:56.000Z,"3 days to go! Laying down wreaths to honor and remember our fallen is a holiday tradition I'm proud to share with my family, friends and my 
@EY_US
 family. #PlayAPart2019 #RememberHonorTeachQuote Tweet
Wreaths Across America
@WreathsAcross
 · Dec 9, 2019
Every headstone belongs to an American hero lost and a family who grieves every day. Join us on December 14 and help us to ensure their sacrifices are never forgotten. #PlayAPart #RememberHonorTeach",,1,
Matthias Blenski,@MBlenski,2019-12-11T13:07:40.000Z,"In times of uncertainty, play it safe or double down? #EY #Disruption #Growth #BusinessLeader #Digitalization #Recession #Business #GeopoliticalRisk #ChangingSociety #DigitalDisruption https://go.ey.com/2pjKRjV Thanx 
@EY_Germany
 @EY_HighTechHub
 @EY_Growth 
@EYnewsIn times of uncertainty, play it safe or double down?
Master the art of strategic decision making in the age of uncertainty.
ey.com",,,
Accountancy Daily,@accountancylive,2019-11-19T13:33:41.000Z,"EY partner earnings down as fee income hits £2.45bn - average partner pay £679k so only 1.5% fall #audit revenue accounts for 23% - not as good as FY18 
@EYnews
 https://shar.es/a3gaf7 via 
@accountancylive",,1,2
