UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Bas Looijestein,@BasLooijestein,2020-09-03T12:51:18.000Z,"Consultancy_uk: Trio of senior promotions for KPMG Bristol and ReadingTrio of senior promotions for KPMG Bristol and Reading
Big Four firm KPMG has made three senior promotions across its Bristol and Reading offices.
consultancy.uk",,,
Ramakrishnan,@ram1461,2020-09-03T06:37:12.000Z,"Shiv Shanker ,Sapna joint venture with   KPMG  & PWC  consultancy in action mode  !Quote Tweet
Mathrubhumi
@mathrubhumieng
 · Sep 3
MV Jayarajan clarifies his message on FB comments, says paid agencies work for Oppn https://english.mathrubhumi.com/news/kerala/mv-jayarajan-clarifies-his-message-on-fb-comments-says-paid-agencies-work-for-oppn-1.5024196… #MVJayarajan",1,,
LABS,@labs_news,2020-09-02T15:06:29.000Z,"Brazilian payment fintechs have received investments of $120 million in the past five years, according to a research by the open innovation company Distrito, with support from the consultancy KPMG #payments #fintechs #Distrito #BrazilBrazilian payment fintechs have received investments of $120 million
Brazilian payment fintechs have received investments of $120 million in the past five years. Great part of it went to Superlógica. Read on LABS
labsnews.com",,,1
Bas Looijestein,@BasLooijestein,2020-08-19T09:51:25.000Z,"Consultancy_uk: Ford supplier mountune hires KPMG for sale of UK businessFord supplier mountune hires KPMG for sale of UK business
Essex based Ford tuner Mountune is looking for a buyer or investment partner for its UK operation, after its founder resigned from his role as director.
consultancy.uk",,,
Bas Looijestein,@BasLooijestein,2020-08-18T15:51:16.000Z,"Consultancy_uk: KPMG leader Mark Britnell passes baton to two womenKPMG leader Mark Britnell passes baton to two women
Mark Britnell, the outgoing Head of KPMG’s Healthcare, Government and Infrastructure industry vertical, is passing the torch to Anna van Poucke and Liz Forsyth.
consultancy.uk",,,
Colm,@ColmEnnis,2020-08-17T17:22:18.000Z,"Spain’s consultancy racket: How firms won tenders with fake proposals  - some big names in this #KPMG #PWC & #Deloitte - how this is not a criminal investigation of Directors is hard to believe - how much did local & national government lose? #ripoffSpain’s consultancy racket: How firms won tenders with fake proposals
A probe has found that a group of companies, including Deloitte and KPMG, worked like a cartel to divvy up contracts and leave other competitors out of the game
english.elpais.com",1,,
Alfons López Tena,@alfonslopeztena,2020-08-17T15:56:06.000Z,"Consultancy racket in Spain: How firms won tenders with fake proposals — A probe has found that a group of companies, including Deloitte and KPMG, worked like a cartel to divvy up contracts and leave other competitors out of the gameSpain’s consultancy racket: How firms won tenders with fake proposals
A probe has found that a group of companies, including Deloitte and KPMG, worked like a cartel to divvy up contracts and leave other competitors out of the game
english.elpais.com",2,32,18
Ireland INC,@Ireland_Inc,2020-08-17T15:30:04.000Z,"Principal Strategies is a Strategic Affairs and C-Suite Consultancy with offices in Ireland and the United States.

They are a key inclusion in the #IrelandINC250 Index, supported by 
@KPMG_Ireland
.

Download a copy: https://hubs.ly/H0tHSND0",,,
Ben Wilson,@BenWilsons,2020-07-17T07:44:27.000Z,"KPMG powers Ajax and City Football Group innovation programme https://consultancy.uk/news/25118/kpmg-powers-ajax-and-city-football-group-innovation-programme… via 
@Consultancy_ukKPMG powers Ajax and City Football Group innovation programme
A new initiative by the Johan Cruijff ArenA, Royal Netherlands Football Association, City Football Group, and AFC Ajax is looking to tackle the challenges football faces thanks to the Covid-19 pandem
consultancy.uk",,,
Peter Smith,@gpetersmith,2020-07-16T15:55:15.000Z,"Some really good speakers lined up fo the Matrix MM virtual conference next Tuesday 21st - ""Best Practice in buying and managing SoW/Consultancy”. Like Nick G from KPMG. And me of course... http://matrix-mm.com/news/virtual-conference-introducing-nick-ghamgosar.aspx…",1,1,3
